Date,Item,Quantity,Price,Location,Category,Location Weight,Abnormal Score,Is Abnormal,Total Daily Spending
2025-08-09,Coffee,1,85,豐學門市,Beverages,6.25,9.720000000000006,No,210
2025-08-09,Beer,1,35,豐學門市,Wine,6.25,9.720000000000006,No,210
2025-08-09,Milk Tea,2,90,榮耀門市,Beverages,5.0,9.720000000000006,No,210
2025-08-10,Beer,3,105,榮耀門市,Wine,5.0,53.45000000000001,No,460
2025-08-10,Sandwich,2,70,北投門市,Food,4.0,53.45000000000001,No,460
2025-08-10,Green Tea,1,30,豐學門市,Beverages,6.25,53.45000000000001,No,460
2025-08-10,Whiskey,3,255,中高站門市,Wine,0.0,53.45000000000001,No,460
2025-08-11,Green Tea,3,90,豐學門市,Beverages,6.25,37.04000000000001,No,480
2025-08-11,Beer,2,70,北投門市,Wine,4.0,37.04000000000001,No,480
2025-08-11,Stationery,2,60,北投門市,Other,4.0,37.04000000000001,No,480
2025-08-11,Whiskey,2,170,冠桃園門市,Wine,3.38,37.04000000000001,No,480
2025-08-11,Rice Ball,3,90,冠桃園門市,Food,3.38,37.04000000000001,No,480
2025-08-12,Instant Noodles,1,45,北投門市,Food,4.0,70.86000000000001,Yes,1550
2025-08-12,Milk Tea,3,135,北投門市,Beverages,4.0,70.86000000000001,Yes,1550
2025-08-12,Sandwich,2,350,中高站門市,Food,0.0,70.86000000000001,Yes,1550
2025-08-12,Hot Dog,2,80,榮耀門市,Food,5.0,70.86000000000001,Yes,1550
2025-08-12,Green Tea,3,90,北投門市,Beverages,4.0,70.86000000000001,Yes,1550
2025-08-12,Whiskey,1,850,北投門市,Wine,4.0,70.86000000000001,Yes,1550
2025-08-13,Parcel Pickup,3,105,冠桃園門市,Other,3.38,30.97000000000001,No,340
2025-08-13,Juice,1,40,北投門市,Beverages,4.0,30.97000000000001,No,340
2025-08-13,Black Tea,3,105,中高站門市,Beverages,0.0,30.97000000000001,No,340
2025-08-13,Green Tea,3,90,中高站門市,Beverages,0.0,30.97000000000001,No,340
2025-08-14,Milk Tea,2,90,中高站門市,Beverages,0.0,3.360000000000004,No,485
2025-08-14,Coffee,3,255,中高站門市,Beverages,0.0,3.360000000000004,No,485
2025-08-14,Sandwich,3,105,中高站門市,Food,0.0,3.360000000000004,No,485
2025-08-14,Beer,1,35,中高站門市,Wine,0.0,3.360000000000004,No,485
2025-08-15,Bento,2,170,豐學門市,Food,6.25,41.16000000000001,No,620
2025-08-15,Juice,2,80,榮耀門市,Beverages,5.0,41.16000000000001,No,620
2025-08-15,Beer,2,70,冠桃園門市,Wine,3.38,41.16000000000001,No,620
2025-08-15,Green Tea,2,60,冠桃園門市,Beverages,3.38,41.16000000000001,No,620
2025-08-15,Milk Tea,3,135,冠桃園門市,Beverages,3.38,41.16000000000001,No,620
2025-08-15,Sandwich,3,105,冠桃園門市,Food,3.38,41.16000000000001,No,620
2025-08-16,Coffee,2,170,豐學門市,Beverages,6.25,19.37,No,680
2025-08-16,Bento,3,255,榮耀門市,Food,5.0,19.37,No,680
2025-08-16,Whiskey,3,255,榮耀門市,Wine,5.0,19.37,No,680
2025-08-17,Sandwich,2,70,冠桃園門市,Food,3.38,10.12,No,250
2025-08-17,Milk Tea,2,90,冠桃園門市,Beverages,3.38,10.12,No,250
2025-08-17,Instant Noodles,2,90,榮耀門市,Food,5.0,10.12,No,250
2025-08-18,Black Tea,1,35,豐學門市,Beverages,6.25,66.7,Yes,750
2025-08-18,Toiletries,1,85,榮耀門市,Other,5.0,66.7,Yes,750
2025-08-18,Juice,3,600,中高站門市,Beverages,0.0,66.7,Yes,750
2025-08-18,Sake,1,30,北投門市,Wine,4.0,66.7,Yes,750
2025-08-19,Rice Ball,3,90,北投門市,Food,4.0,27.69,No,655
2025-08-19,Instant Noodles,1,45,中高站門市,Food,0.0,27.69,No,655
2025-08-19,Green Tea,3,450,北投門市,Beverages,4.0,27.69,No,655
2025-08-19,Black Tea,2,70,北投門市,Beverages,4.0,27.69,No,655
2025-08-20,Hot Dog,1,40,中高站門市,Food,0.0,40.19,No,540
2025-08-20,Coffee,3,255,冠桃園門市,Beverages,3.38,40.19,No,540
2025-08-20,Beer,2,70,豐學門市,Wine,6.25,40.19,No,540
2025-08-20,Toiletries,1,85,中高站門市,Other,0.0,40.19,No,540
2025-08-20,Sake,3,90,冠桃園門市,Wine,3.38,40.19,No,540
2025-08-21,Rice Ball,3,90,榮耀門市,Food,5.0,73.82000000000001,Yes,530
2025-08-21,Black Tea,3,105,北投門市,Beverages,4.0,73.82000000000001,Yes,530
2025-08-21,Green Tea,1,30,冠桃園門市,Beverages,3.38,73.82000000000001,Yes,530
2025-08-21,Beer,3,105,中高站門市,Wine,0.0,73.82000000000001,Yes,530
2025-08-21,Coffee,2,170,豐學門市,Beverages,6.25,73.82000000000001,Yes,530
2025-08-21,Sake,1,30,榮耀門市,Wine,5.0,73.82000000000001,Yes,530
2025-08-22,Instant Noodles,3,135,中高站門市,Food,0.0,20.49000000000001,No,520
2025-08-22,Coffee,3,255,冠桃園門市,Beverages,3.38,20.49000000000001,No,520
2025-08-22,Sake,2,60,中高站門市,Wine,0.0,20.49000000000001,No,520
2025-08-22,Sandwich,2,70,冠桃園門市,Food,3.38,20.49000000000001,No,520
2025-08-23,Juice,2,80,冠桃園門市,Beverages,3.38,44.21000000000001,No,670
2025-08-23,Whiskey,3,255,中高站門市,Wine,0.0,44.21000000000001,No,670
2025-08-23,Black Tea,1,35,豐學門市,Beverages,6.25,44.21000000000001,No,670
2025-08-23,Beer,2,70,冠桃園門市,Wine,3.38,44.21000000000001,No,670
2025-08-23,Coffee,2,170,中高站門市,Beverages,0.0,44.21000000000001,No,670
2025-08-23,Sake,2,60,冠桃園門市,Wine,3.38,44.21000000000001,No,670
2025-08-24,Hot Dog,3,1200,北投門市,Food,4.0,53.87,No,1295
2025-08-24,Sake,2,60,豐學門市,Wine,6.25,53.87,No,1295
2025-08-24,Beer,1,35,北投門市,Wine,4.0,53.87,No,1295
2025-08-25,Bento,2,170,豐學門市,Food,6.25,41.84,No,705
2025-08-25,Whiskey,3,255,榮耀門市,Wine,5.0,41.84,No,705
2025-08-25,Stationery,3,90,冠桃園門市,Other,3.38,41.84,No,705
2025-08-25,Coffee,1,85,豐學門市,Beverages,6.25,41.84,No,705
2025-08-25,Parcel Pickup,3,105,冠桃園門市,Other,3.38,41.84,No,705
2025-08-26,Instant Noodles,1,45,榮耀門市,Food,5.0,101.77,Yes,1285
2025-08-26,Green Tea,3,90,榮耀門市,Beverages,5.0,101.77,Yes,1285
2025-08-26,Coffee,2,850,中高站門市,Beverages,0.0,101.77,Yes,1285
2025-08-26,Milk Tea,1,45,北投門市,Beverages,4.0,101.77,Yes,1285
2025-08-26,Toiletries,2,170,豐學門市,Other,6.25,101.77,Yes,1285
2025-08-26,Whiskey,1,85,冠桃園門市,Wine,3.38,101.77,Yes,1285
2025-08-27,Milk Tea,1,45,冠桃園門市,Beverages,3.38,30.40000000000001,No,330
2025-08-27,Green Tea,1,180,豐學門市,Beverages,6.25,30.40000000000001,No,330
2025-08-27,Parcel Pickup,3,105,榮耀門市,Other,5.0,30.40000000000001,No,330
2025-08-28,Hot Dog,1,40,中高站門市,Food,0.0,37.42000000000001,No,535
2025-08-28,Toiletries,3,255,北投門市,Other,4.0,37.42000000000001,No,535
2025-08-28,Coffee,2,170,冠桃園門市,Beverages,3.38,37.42000000000001,No,535
2025-08-28,Sandwich,2,70,中高站門市,Food,0.0,37.42000000000001,No,535
2025-08-29,Whiskey,1,595,北投門市,Wine,4.0,53.69,No,870
2025-08-29,Beer,3,105,榮耀門市,Wine,5.0,53.69,No,870
2025-08-29,Hot Dog,2,80,榮耀門市,Food,5.0,53.69,No,870
2025-08-29,Sake,2,60,冠桃園門市,Wine,3.38,53.69,No,870
2025-08-29,Stationery,1,30,北投門市,Other,4.0,53.69,No,870
2025-08-30,Bento,3,255,榮耀門市,Food,5.0,41.09,No,630
2025-08-30,Whiskey,2,170,中高站門市,Wine,0.0,41.09,No,630
2025-08-30,Toiletries,1,85,北投門市,Other,4.0,41.09,No,630
2025-08-30,Green Tea,2,60,北投門市,Beverages,4.0,41.09,No,630
2025-08-30,Sake,2,60,榮耀門市,Wine,5.0,41.09,No,630
2025-08-31,Parcel Pickup,2,70,豐學門市,Other,6.25,28.10000000000001,No,280
2025-08-31,Juice,3,120,北投門市,Beverages,4.0,28.10000000000001,No,280
2025-08-31,Stationery,3,90,冠桃園門市,Other,3.38,28.10000000000001,No,280
2025-09-01,Coffee,1,85,北投門市,Beverages,4.0,71.92000000000002,Yes,910
2025-09-01,Milk Tea,1,45,榮耀門市,Beverages,5.0,71.92000000000002,Yes,910
2025-09-01,Green Tea,2,60,北投門市,Beverages,4.0,71.92000000000002,Yes,910
2025-09-01,Black Tea,3,630,豐學門市,Beverages,6.25,71.92000000000002,Yes,910
2025-09-01,Stationery,3,90,中高站門市,Other,0.0,71.92000000000002,Yes,910
2025-09-02,Bento,2,170,冠桃園門市,Food,3.38,33.42000000000001,No,390
2025-09-02,Green Tea,1,30,冠桃園門市,Beverages,3.38,33.42000000000001,No,390
2025-09-02,Black Tea,3,105,榮耀門市,Beverages,5.0,33.42000000000001,No,390
2025-09-02,Toiletries,1,85,豐學門市,Other,6.25,33.42000000000001,No,390
2025-09-03,Juice,3,120,冠桃園門市,Beverages,3.38,30.30000000000001,No,350
2025-09-03,Rice Ball,2,60,中高站門市,Food,0.0,30.30000000000001,No,350
2025-09-03,Toiletries,2,170,豐學門市,Other,6.25,30.30000000000001,No,350
2025-09-04,Hot Dog,2,80,中高站門市,Food,0.0,46.95000000000001,No,260
2025-09-04,Beer,3,105,豐學門市,Wine,6.25,46.95000000000001,No,260
2025-09-04,Rice Ball,1,30,冠桃園門市,Food,3.38,46.95000000000001,No,260
2025-09-04,Instant Noodles,1,45,榮耀門市,Food,5.0,46.95000000000001,No,260
2025-09-05,Hot Dog,3,120,冠桃園門市,Food,3.38,13.22000000000001,No,320
2025-09-05,Toiletries,2,170,冠桃園門市,Other,3.38,13.22000000000001,No,320
2025-09-05,Green Tea,1,30,豐學門市,Beverages,6.25,13.22000000000001,No,320
2025-09-06,Green Tea,3,90,豐學門市,Beverages,6.25,46.45000000000001,No,255
2025-09-06,Juice,1,40,冠桃園門市,Beverages,3.38,46.45000000000001,No,255
2025-09-06,Toiletries,1,85,北投門市,Other,4.0,46.45000000000001,No,255
2025-09-06,Hot Dog,1,40,榮耀門市,Food,5.0,46.45000000000001,No,255
2025-09-07,Parcel Pickup,3,105,中高站門市,Other,0.0,61.19,Yes,690
2025-09-07,Whiskey,3,255,豐學門市,Wine,6.25,61.19,Yes,690
2025-09-07,Beer,1,35,北投門市,Wine,4.0,61.19,Yes,690
2025-09-07,Hot Dog,3,120,北投門市,Food,4.0,61.19,Yes,690
2025-09-07,Green Tea,3,90,冠桃園門市,Beverages,3.38,61.19,Yes,690
2025-09-07,Coffee,1,85,中高站門市,Beverages,0.0,61.19,Yes,690
2025-09-08,Parcel Pickup,2,70,冠桃園門市,Other,3.38,25.80000000000001,No,200
2025-09-08,Rice Ball,2,60,豐學門市,Food,6.25,25.80000000000001,No,200
2025-09-08,Beer,2,70,榮耀門市,Wine,5.0,25.80000000000001,No,200
2025-09-09,Stationery,1,30,中高站門市,Other,0.0,79.64000000000001,Yes,1410
2025-09-09,Hot Dog,1,40,豐學門市,Food,6.25,79.64000000000001,Yes,1410
2025-09-09,Rice Ball,2,60,中高站門市,Food,0.0,79.64000000000001,Yes,1410
2025-09-09,Bento,2,170,北投門市,Food,4.0,79.64000000000001,Yes,1410
2025-09-09,Juice,2,480,北投門市,Beverages,4.0,79.64000000000001,Yes,1410
2025-09-09,Sake,3,630,冠桃園門市,Wine,3.38,79.64000000000001,Yes,1410
2025-09-10,Toiletries,3,255,冠桃園門市,Other,3.38,55.50000000000001,No,665
2025-09-10,Sandwich,1,35,榮耀門市,Food,5.0,55.50000000000001,No,665
2025-09-10,Coffee,3,255,中高站門市,Beverages,0.0,55.50000000000001,No,665
2025-09-10,Hot Dog,3,120,北投門市,Food,4.0,55.50000000000001,No,665
2025-09-11,Beer,1,35,榮耀門市,Wine,5.0,50.05000000000001,No,375
2025-09-11,Hot Dog,2,80,中高站門市,Food,0.0,50.05000000000001,No,375
2025-09-11,Sake,3,90,冠桃園門市,Wine,3.38,50.05000000000001,No,375
2025-09-11,Whiskey,2,170,豐學門市,Wine,6.25,50.05000000000001,No,375
2025-09-12,Milk Tea,1,45,北投門市,Beverages,4.0,36.47000000000001,No,950
2025-09-12,Bento,2,170,冠桃園門市,Food,3.38,36.47000000000001,No,950
2025-09-12,Parcel Pickup,3,735,北投門市,Other,4.0,36.47000000000001,No,950
2025-09-13,Beer,3,105,中高站門市,Wine,0.0,31.22000000000001,No,320
2025-09-13,Rice Ball,2,60,北投門市,Food,4.0,31.22000000000001,No,320
2025-09-13,Hot Dog,3,120,冠桃園門市,Food,3.38,31.22000000000001,No,320
2025-09-13,Sandwich,1,35,中高站門市,Food,0.0,31.22000000000001,No,320
2025-09-14,Green Tea,3,90,中高站門市,Beverages,0.0,63.89000000000001,Yes,1155
2025-09-14,Stationery,1,30,中高站門市,Other,0.0,63.89000000000001,Yes,1155
2025-09-14,Rice Ball,3,90,北投門市,Food,4.0,63.89000000000001,Yes,1155
2025-09-14,Sandwich,3,105,中高站門市,Food,0.0,63.89000000000001,Yes,1155
2025-09-14,Black Tea,3,840,冠桃園門市,Beverages,3.38,63.89000000000001,Yes,1155
2025-09-15,Hot Dog,3,120,中高站門市,Food,0.0,40.94,No,615
2025-09-15,Instant Noodles,3,135,中高站門市,Food,0.0,40.94,No,615
2025-09-15,Parcel Pickup,2,70,中高站門市,Other,0.0,40.94,No,615
2025-09-15,Bento,3,255,榮耀門市,Food,5.0,40.94,No,615
2025-09-15,Black Tea,1,35,北投門市,Beverages,4.0,40.94,No,615
2025-09-16,Milk Tea,2,90,中高站門市,Beverages,0.0,52.42000000000001,No,445
2025-09-16,Instant Noodles,3,135,北投門市,Food,4.0,52.42000000000001,No,445
2025-09-16,Stationery,1,30,冠桃園門市,Other,3.38,52.42000000000001,No,445
2025-09-16,Toiletries,1,85,榮耀門市,Other,5.0,52.42000000000001,No,445
2025-09-16,Black Tea,3,105,北投門市,Beverages,4.0,52.42000000000001,No,445
2025-09-17,Sake,2,60,中高站門市,Wine,0.0,73.81,Yes,1875
2025-09-17,Sandwich,2,700,榮耀門市,Food,5.0,73.81,Yes,1875
2025-09-17,Whiskey,1,85,榮耀門市,Wine,5.0,73.81,Yes,1875
2025-09-17,Hot Dog,3,840,冠桃園門市,Food,3.38,73.81,Yes,1875
2025-09-17,Black Tea,3,105,中高站門市,Beverages,0.0,73.81,Yes,1875
2025-09-17,Toiletries,1,85,榮耀門市,Other,5.0,73.81,Yes,1875
2025-09-18,Beer,1,35,冠桃園門市,Wine,3.38,40.19,No,540
2025-09-18,Whiskey,3,255,榮耀門市,Wine,5.0,40.19,No,540
2025-09-18,Hot Dog,2,80,冠桃園門市,Food,3.38,40.19,No,540
2025-09-18,Juice,2,80,北投門市,Beverages,4.0,40.19,No,540
2025-09-18,Green Tea,3,90,北投門市,Beverages,4.0,40.19,No,540
2025-09-19,Coffee,1,85,冠桃園門市,Beverages,3.38,53.65000000000001,No,480
2025-09-19,Toiletries,3,255,豐學門市,Other,6.25,53.65000000000001,No,480
2025-09-19,Sandwich,1,35,榮耀門市,Food,5.0,53.65000000000001,No,480
2025-09-19,Parcel Pickup,3,105,北投門市,Other,4.0,53.65000000000001,No,480
2025-09-20,Instant Noodles,2,90,北投門市,Food,4.0,26.70000000000001,No,230
2025-09-20,Beer,2,70,豐學門市,Wine,6.25,26.70000000000001,No,230
2025-09-20,Sandwich,2,70,中高站門市,Food,0.0,26.70000000000001,No,230
2025-09-21,Bento,2,1360,中高站門市,Food,0.0,105.99,Yes,1855
2025-09-21,Rice Ball,3,90,中高站門市,Food,0.0,105.99,Yes,1855
2025-09-21,Toiletries,2,170,榮耀門市,Other,5.0,105.99,Yes,1855
2025-09-21,Stationery,1,30,冠桃園門市,Other,3.38,105.99,Yes,1855
2025-09-21,Coffee,2,170,中高站門市,Beverages,0.0,105.99,Yes,1855
2025-09-21,Black Tea,1,35,北投門市,Beverages,4.0,105.99,Yes,1855
2025-09-22,Sake,1,30,榮耀門市,Wine,5.0,31.17000000000001,No,315
2025-09-22,Stationery,2,60,中高站門市,Other,0.0,31.17000000000001,No,315
2025-09-22,Hot Dog,3,120,北投門市,Food,4.0,31.17000000000001,No,315
2025-09-22,Parcel Pickup,3,105,榮耀門市,Other,5.0,31.17000000000001,No,315
2025-09-23,Sake,3,90,榮耀門市,Wine,5.0,59.54,No,1080
2025-09-23,Green Tea,3,90,冠桃園門市,Beverages,3.38,59.54,No,1080
2025-09-23,Stationery,3,90,北投門市,Other,4.0,59.54,No,1080
2025-09-23,Juice,3,720,榮耀門市,Beverages,5.0,59.54,No,1080
2025-09-23,Instant Noodles,2,90,冠桃園門市,Food,3.38,59.54,No,1080
2025-09-24,Sandwich,3,525,中高站門市,Food,0.0,41.58000000000001,No,1275
2025-09-24,Stationery,3,90,中高站門市,Other,0.0,41.58000000000001,No,1275
2025-09-24,Bento,3,255,中高站門市,Food,0.0,41.58000000000001,No,1275
2025-09-24,Coffee,3,255,冠桃園門市,Beverages,3.38,41.58000000000001,No,1275
2025-09-24,Juice,2,80,冠桃園門市,Beverages,3.38,41.58000000000001,No,1275
2025-09-24,Black Tea,2,70,冠桃園門市,Beverages,3.38,41.58000000000001,No,1275
2025-09-25,Rice Ball,1,30,北投門市,Food,4.0,62.54000000000001,Yes,825
2025-09-25,Sandwich,3,105,北投門市,Food,4.0,62.54000000000001,Yes,825
2025-09-25,Coffee,3,255,冠桃園門市,Beverages,3.38,62.54000000000001,Yes,825
2025-09-25,Milk Tea,2,90,榮耀門市,Beverages,5.0,62.54000000000001,Yes,825
2025-09-25,Bento,3,255,中高站門市,Food,0.0,62.54000000000001,Yes,825
2025-09-25,Sake,3,90,榮耀門市,Wine,5.0,62.54000000000001,Yes,825
2025-09-26,Instant Noodles,1,45,豐學門市,Food,6.25,9.170000000000005,No,185
2025-09-26,Hot Dog,2,80,冠桃園門市,Food,3.38,9.170000000000005,No,185
2025-09-26,Rice Ball,2,60,豐學門市,Food,6.25,9.170000000000005,No,185
2025-09-27,Hot Dog,3,120,冠桃園門市,Food,3.38,13.38000000000001,No,720
2025-09-27,Black Tea,2,70,冠桃園門市,Beverages,3.38,13.38000000000001,No,720
2025-09-27,Juice,2,80,冠桃園門市,Beverages,3.38,13.38000000000001,No,720
2025-09-27,Rice Ball,2,420,冠桃園門市,Food,3.38,13.38000000000001,No,720
2025-09-27,Green Tea,1,30,冠桃園門市,Beverages,3.38,13.38000000000001,No,720
2025-09-28,Instant Noodles,1,45,中高站門市,Food,0.0,54.69,No,490
2025-09-28,Green Tea,3,90,冠桃園門市,Beverages,3.38,54.69,No,490
2025-09-28,Milk Tea,2,90,榮耀門市,Beverages,5.0,54.69,No,490
2025-09-28,Stationery,3,90,北投門市,Other,4.0,54.69,No,490
2025-09-28,Beer,3,105,中高站門市,Wine,0.0,54.69,No,490
2025-09-28,Sandwich,2,70,中高站門市,Food,0.0,54.69,No,490
2025-09-29,Bento,3,255,中高站門市,Food,0.0,56.97000000000001,No,540
2025-09-29,Sake,3,90,豐學門市,Wine,6.25,56.97000000000001,No,540
2025-09-29,Black Tea,1,35,北投門市,Beverages,4.0,56.97000000000001,No,540
2025-09-29,Parcel Pickup,2,70,榮耀門市,Other,5.0,56.97000000000001,No,540
2025-09-29,Stationery,3,90,中高站門市,Other,0.0,56.97000000000001,No,540
2025-09-30,Parcel Pickup,3,105,中高站門市,Other,0.0,15.64000000000001,No,395
2025-09-30,Milk Tea,3,135,榮耀門市,Beverages,5.0,15.64000000000001,No,395
2025-09-30,Hot Dog,3,120,榮耀門市,Food,5.0,15.64000000000001,No,395
2025-09-30,Beer,1,35,榮耀門市,Wine,5.0,15.64000000000001,No,395
2025-10-01,Toiletries,2,170,冠桃園門市,Other,3.38,13.32000000000001,No,330
2025-10-01,Milk Tea,2,90,榮耀門市,Beverages,5.0,13.32000000000001,No,330
2025-10-01,Black Tea,2,70,榮耀門市,Beverages,5.0,13.32000000000001,No,330
2025-10-02,Milk Tea,3,135,冠桃園門市,Beverages,3.38,38.46000000000001,No,455
2025-10-02,Bento,1,85,榮耀門市,Food,5.0,38.46000000000001,No,455
2025-10-02,Toiletries,1,85,榮耀門市,Other,5.0,38.46000000000001,No,455
2025-10-02,Parcel Pickup,1,35,豐學門市,Other,6.25,38.46000000000001,No,455
2025-10-02,Hot Dog,2,80,豐學門市,Food,6.25,38.46000000000001,No,455
2025-10-02,Beer,1,35,豐學門市,Wine,6.25,38.46000000000001,No,455
2025-10-03,Instant Noodles,3,135,榮耀門市,Food,5.0,89.89000000000001,Yes,1445
2025-10-03,Sake,2,60,豐學門市,Wine,6.25,89.89000000000001,Yes,1445
2025-10-03,Coffee,2,170,豐學門市,Beverages,6.25,89.89000000000001,Yes,1445
2025-10-03,Juice,3,960,北投門市,Beverages,4.0,89.89000000000001,Yes,1445
2025-10-03,Sandwich,1,35,豐學門市,Food,6.25,89.89000000000001,Yes,1445
2025-10-03,Bento,1,85,冠桃園門市,Food,3.38,89.89000000000001,Yes,1445
2025-10-04,Green Tea,2,60,豐學門市,Beverages,6.25,20.49000000000001,No,520
2025-10-04,Milk Tea,3,135,豐學門市,Beverages,6.25,20.49000000000001,No,520
2025-10-04,Sandwich,2,70,中高站門市,Food,0.0,20.49000000000001,No,520
2025-10-04,Bento,3,255,豐學門市,Food,6.25,20.49000000000001,No,520
2025-10-05,Hot Dog,2,80,冠桃園門市,Food,3.38,36.01000000000001,No,360
2025-10-05,Coffee,1,85,冠桃園門市,Beverages,3.38,36.01000000000001,No,360
2025-10-05,Stationery,1,30,冠桃園門市,Other,3.38,36.01000000000001,No,360
2025-10-05,Green Tea,2,60,榮耀門市,Beverages,5.0,36.01000000000001,No,360
2025-10-05,Sandwich,2,70,榮耀門市,Food,5.0,36.01000000000001,No,360
2025-10-05,Parcel Pickup,1,35,豐學門市,Other,6.25,36.01000000000001,No,360
2025-10-06,Coffee,3,255,冠桃園門市,Beverages,3.38,32.85000000000001,No,350
2025-10-06,Rice Ball,2,60,榮耀門市,Food,5.0,32.85000000000001,No,350
2025-10-06,Sandwich,1,35,北投門市,Food,4.0,32.85000000000001,No,350
2025-10-07,Sandwich,1,35,北投門市,Food,4.0,50.90000000000001,No,460
2025-10-07,Toiletries,2,170,中高站門市,Other,0.0,50.90000000000001,No,460
2025-10-07,Coffee,2,170,冠桃園門市,Beverages,3.38,50.90000000000001,No,460
2025-10-07,Whiskey,1,85,榮耀門市,Wine,5.0,50.90000000000001,No,460
2025-10-08,Bento,1,85,榮耀門市,Food,5.0,41.54000000000001,No,600
2025-10-08,Milk Tea,1,45,中高站門市,Beverages,0.0,41.54000000000001,No,600
2025-10-08,Sandwich,1,280,豐學門市,Food,6.25,41.54000000000001,No,600
2025-10-08,Coffee,1,85,榮耀門市,Beverages,5.0,41.54000000000001,No,600
2025-10-08,Black Tea,3,105,榮耀門市,Beverages,5.0,41.54000000000001,No,600
2025-10-09,Toiletries,2,170,中高站門市,Other,0.0,29.80000000000001,No,300
2025-10-09,Hot Dog,1,40,豐學門市,Food,6.25,29.80000000000001,No,300
2025-10-09,Sake,3,90,冠桃園門市,Wine,3.38,29.80000000000001,No,300
2025-10-10,Coffee,3,255,豐學門市,Beverages,6.25,34.8,No,545
2025-10-10,Bento,3,255,榮耀門市,Food,5.0,34.8,No,545
2025-10-10,Black Tea,1,35,冠桃園門市,Beverages,3.38,34.8,No,545
2025-10-11,Juice,2,80,中高站門市,Beverages,0.0,33.77000000000001,No,425
2025-10-11,Green Tea,3,90,豐學門市,Beverages,6.25,33.77000000000001,No,425
2025-10-11,Toiletries,1,85,中高站門市,Other,0.0,33.77000000000001,No,425
2025-10-11,Bento,2,170,冠桃園門市,Food,3.38,33.77000000000001,No,425
2025-10-12,Green Tea,2,60,冠桃園門市,Beverages,3.38,16.16000000000001,No,310
2025-10-12,Black Tea,2,70,豐學門市,Beverages,6.25,16.16000000000001,No,310
2025-10-12,Stationery,1,30,冠桃園門市,Other,3.38,16.16000000000001,No,310
2025-10-12,Rice Ball,2,60,豐學門市,Food,6.25,16.16000000000001,No,310
2025-10-12,Milk Tea,2,90,豐學門市,Beverages,6.25,16.16000000000001,No,310
2025-10-13,Black Tea,3,105,榮耀門市,Beverages,5.0,35.34000000000001,No,460
2025-10-13,Coffee,1,85,中高站門市,Beverages,0.0,35.34000000000001,No,460
2025-10-13,Beer,2,70,中高站門市,Wine,0.0,35.34000000000001,No,460
2025-10-13,Hot Dog,2,80,榮耀門市,Food,5.0,35.34000000000001,No,460
2025-10-13,Juice,3,120,北投門市,Beverages,4.0,35.34000000000001,No,460
2025-10-14,Whiskey,3,255,中高站門市,Wine,0.0,57.86000000000001,No,1330
2025-10-14,Instant Noodles,1,45,冠桃園門市,Food,3.38,57.86000000000001,No,1330
2025-10-14,Coffee,1,425,北投門市,Beverages,4.0,57.86000000000001,No,1330
2025-10-14,Hot Dog,2,80,中高站門市,Food,0.0,57.86000000000001,No,1330
2025-10-14,Sandwich,2,490,中高站門市,Food,0.0,57.86000000000001,No,1330
2025-10-14,Black Tea,1,35,中高站門市,Beverages,0.0,57.86000000000001,No,1330
2025-10-15,Green Tea,2,60,豐學門市,Beverages,6.25,30.15000000000001,No,335
2025-10-15,Black Tea,3,105,冠桃園門市,Beverages,3.38,30.15000000000001,No,335
2025-10-15,Toiletries,2,170,榮耀門市,Other,5.0,30.15000000000001,No,335
2025-10-16,Black Tea,3,105,冠桃園門市,Beverages,3.38,56.22000000000001,No,465
2025-10-16,Hot Dog,1,40,豐學門市,Food,6.25,56.22000000000001,No,465
2025-10-16,Sandwich,1,35,中高站門市,Food,0.0,56.22000000000001,No,465
2025-10-16,Toiletries,3,255,冠桃園門市,Other,3.38,56.22000000000001,No,465
2025-10-16,Stationery,1,30,榮耀門市,Other,5.0,56.22000000000001,No,465
2025-10-17,Bento,2,170,冠桃園門市,Food,3.38,33.82000000000001,No,430
2025-10-17,Milk Tea,3,135,北投門市,Beverages,4.0,33.82000000000001,No,430
2025-10-17,Instant Noodles,1,45,豐學門市,Food,6.25,33.82000000000001,No,430
2025-10-17,Juice,2,80,豐學門市,Beverages,6.25,33.82000000000001,No,430
2025-10-18,Hot Dog,1,40,北投門市,Food,4.0,57.34000000000001,No,560
2025-10-18,Stationery,2,60,榮耀門市,Other,5.0,57.34000000000001,No,560
2025-10-18,Black Tea,2,70,冠桃園門市,Beverages,3.38,57.34000000000001,No,560
2025-10-18,Instant Noodles,3,135,中高站門市,Food,0.0,57.34000000000001,No,560
2025-10-18,Bento,1,85,冠桃園門市,Food,3.38,57.34000000000001,No,560
2025-10-18,Coffee,2,170,北投門市,Beverages,4.0,57.34000000000001,No,560
2025-10-19,Hot Dog,3,120,冠桃園門市,Food,3.38,88.44,Yes,1630
2025-10-19,Bento,1,850,北投門市,Food,4.0,88.44,Yes,1630
2025-10-19,Green Tea,2,60,冠桃園門市,Beverages,3.38,88.44,Yes,1630
2025-10-19,Rice Ball,1,300,豐學門市,Food,6.25,88.44,Yes,1630
2025-10-19,Milk Tea,1,45,中高站門市,Beverages,0.0,88.44,Yes,1630
2025-10-19,Whiskey,3,255,豐學門市,Wine,6.25,88.44,Yes,1630
2025-10-20,Beer,2,630,豐學門市,Wine,6.25,45.14000000000001,No,1590
2025-10-20,Parcel Pickup,2,70,中高站門市,Other,0.0,45.14000000000001,No,1590
